mode,step,ckpt_name,episode_idx,outcome,n_steps,cps_episode,reach,collision,oob,stuck,timeout,infeasible_step_frac,empty_step_frac,singular_step_frac,saturation_step_frac,min_window_displacement,mean_proj_mag,max_h,traj_path_len,angrate_at_reach,collision_cause,band_crossings,first_crossing_step
final,159912,ppo_rev12_114505,18,goal,103,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3627395629882812,0.0,-1.0,8.800796508789062,0.20902730524539948,,0,-1
final,159912,ppo_rev12_114505,19,goal,57,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,-1.0,5.8019256591796875,0.28258395195007324,,0,-1
final,159912,ppo_rev12_114505,20,goal,126,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5911474227905273,0.0,-1.0,9.252792358398438,0.29827332496643066,,0,-1
final,159912,ppo_rev12_114505,21,goal,68,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.939579963684082,0.0,-1.0,6.229658126831055,0.2923832833766937,,0,-1
final,159912,ppo_rev12_114505,22,goal,84,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3553295135498047,0.0,-0.3123130798339844,6.594116687774658,0.28115513920783997,,0,-1
final,159912,ppo_rev12_114505,23,goal,82,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6389079093933105,0.0,-0.7050014734268188,7.931615829467773,0.2660689055919647,,0,-1
final,159912,ppo_rev12_114505,24,goal,50,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,-1.0,3.2961201667785645,0.25620004534721375,,0,-1
final,159912,ppo_rev12_114505,25,goal,120,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.708059549331665,0.0,-1.0,8.886797904968262,0.26923683285713196,,0,-1
final,159912,ppo_rev12_114505,26,goal,107,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3900628089904785,0.0,-1.0,10.178767204284668,0.28577131032943726,,0,-1
final,159912,ppo_rev12_114505,27,goal,121,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7148616313934326,0.0,0.35431987047195435,8.14049243927002,0.2893231213092804,,0,-1
final,159912,ppo_rev12_114505,28,goal,57,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,-1.0,4.978403091430664,0.23712150752544403,,0,-1
final,159912,ppo_rev12_114505,29,goal,51,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,-1.0,4.208422660827637,0.2840469777584076,,0,-1
final,159912,ppo_rev12_114505,30,goal,78,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.066471576690674,0.0,-1.0,7.617653846740723,0.2888382077217102,,0,-1
final,159912,ppo_rev12_114505,31,goal,141,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.806885004043579,0.0,-1.0,14.62080192565918,0.2708098888397217,,0,-1
final,159912,ppo_rev12_114505,32,goal,50,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,-0.5149847269058228,2.31994891166687,0.2594846487045288,,0,-1
final,159912,ppo_rev12_114505,33,goal,74,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7911648750305176,0.0,0.48026078939437866,5.110470771789551,0.2959388494491577,,0,-1
final,159912,ppo_rev12_114505,34,stuck,107,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.004476859234273434,0.0,-1.0,2.9846930503845215,nan,,0,-1
final,159912,ppo_rev12_114505,35,goal,160,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8830976486206055,0.0,-1.0,14.553752899169922,0.2478320300579071,,0,-1
final,159912,ppo_rev12_114505,36,goal,53,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,-1.0,4.736525535583496,0.18194358050823212,,0,-1
final,159912,ppo_rev12_114505,37,goal,75,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.240996837615967,0.0,-0.9803633689880371,5.22861385345459,0.2941558361053467,,0,-1
final,159912,ppo_rev12_114505,38,goal,60,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.742069244384766,0.0,-1.0,5.300385475158691,0.29061150550842285,,0,-1
final,159912,ppo_rev12_114505,39,goal,90,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.227221965789795,0.0,-1.0,8.22252082824707,0.2897684574127197,,0,-1
final,159912,ppo_rev12_114505,40,goal,142,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9525190591812134,0.0,0.03092038631439209,9.798439979553223,0.18793407082557678,,0,-1
final,159912,ppo_rev12_114505,41,goal,93,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8445589542388916,0.0,0.052996277809143066,7.10551643371582,0.24128906428813934,,0,-1
final,159912,ppo_rev12_114505,42,goal,63,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5607142448425293,0.0,-1.0,5.083758354187012,0.21706275641918182,,0,-1
final,159912,ppo_rev12_114505,43,goal,70,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.147817611694336,0.0,-1.0,6.604467391967773,0.2623031735420227,,0,-1
final,159912,ppo_rev12_114505,44,goal,132,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6643518209457397,0.0,-0.3100813627243042,8.648958206176758,0.29202720522880554,,0,-1
final,159912,ppo_rev12_114505,45,goal,75,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.908238410949707,0.0,-0.8518465757369995,6.4566802978515625,0.2507084608078003,,0,-1
final,159912,ppo_rev12_114505,46,goal,55,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,-0.4052591323852539,4.939748764038086,0.27766093611717224,,0,-1
final,159912,ppo_rev12_114505,47,goal,70,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.580476760864258,0.0,0.037927865982055664,3.8478641510009766,0.21575972437858582,,0,-1
final,159912,ppo_rev12_114505,48,goal,121,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5703961849212646,0.0,-1.0,10.905691146850586,0.23730802536010742,,0,-1
final,159912,ppo_rev12_114505,49,goal,81,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.116209030151367,0.0,-0.9257926940917969,9.105218887329102,0.27842170000076294,,0,-1
final,159912,ppo_rev12_114505,50,goal,58,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,-1.0,4.910516738891602,0.25906914472579956,,0,-1
final,159912,ppo_rev12_114505,51,goal,112,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2480218410491943,0.0,-1.0,11.91455078125,0.2814033031463623,,0,-1
final,159912,ppo_rev12_114505,52,goal,65,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.852245807647705,0.0,-1.0,5.165328025817871,0.28057587146759033,,0,-1
final,159912,ppo_rev12_114505,53,goal,40,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,-1.0,3.211146354675293,0.1208539605140686,,0,-1
final,159912,ppo_rev12_114505,54,goal,58,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,-1.0,5.023438453674316,0.2510748505592346,,0,-1
final,159912,ppo_rev12_114505,55,goal,78,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.288100242614746,0.0,-1.0,7.024973392486572,0.17497128248214722,,0,-1
final,159912,ppo_rev12_114505,56,goal,154,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.711139678955078,0.0,-0.6836490631103516,13.55570125579834,0.28968045115470886,,0,-1
final,159912,ppo_rev12_114505,57,goal,109,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0197601318359375,0.0,-0.4610801935195923,10.897737503051758,0.28450489044189453,,0,-1
final,159912,ppo_rev12_114505,58,goal,52,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,-0.38843679428100586,3.646322250366211,0.2665596604347229,,0,-1
final,159912,ppo_rev12_114505,59,goal,45,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,-1.0,2.968646287918091,0.26391157507896423,,0,-1
final,159912,ppo_rev12_114505,60,goal,65,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.693430423736572,0.0,-0.7804629802703857,5.618629455566406,0.2972380518913269,,0,-1
final,159912,ppo_rev12_114505,61,goal,70,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.274814128875732,0.0,0.7336755394935608,6.615668296813965,0.26925286650657654,,0,-1
final,159912,ppo_rev12_114505,62,goal,80,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8825345039367676,0.0,-0.6577235460281372,5.691559791564941,0.275325745344162,,0,-1
final,159912,ppo_rev12_114505,63,goal,29,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,-1.0,1.7674648761749268,0.23220939934253693,,0,-1
final,159912,ppo_rev12_114505,64,goal,75,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.163573741912842,0.0,-1.0,7.280191898345947,0.2832512855529785,,0,-1
final,159912,ppo_rev12_114505,65,goal,78,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.063976526260376,0.0,0.10432165861129761,5.307538986206055,0.20653745532035828,,0,-1
final,159912,ppo_rev12_114505,66,goal,68,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.722640037536621,0.0,-1.0,6.378361701965332,0.2579098045825958,,0,-1
final,159912,ppo_rev12_114505,67,goal,100,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8376617431640625,0.0,0.1205785870552063,6.1129255294799805,0.2969713807106018,,0,-1
final,159912,ppo_rev12_114505,68,goal,107,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.192323207855225,0.0,-1.0,11.313872337341309,0.24771973490715027,,0,-1
final,159912,ppo_rev12_114505,69,goal,110,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.312652587890625,0.0,-0.28893280029296875,10.04025650024414,0.2960205674171448,,0,-1
final,159912,ppo_rev12_114505,70,goal,149,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.588520526885986,0.0,-1.0,15.18351936340332,0.2947886288166046,,0,-1
final,159912,ppo_rev12_114505,71,goal,132,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7109806537628174,0.0,-0.8323162794113159,11.90277099609375,0.27001726627349854,,0,-1
final,159912,ppo_rev12_114505,72,goal,59,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,-1.0,5.202716827392578,0.2675762176513672,,0,-1
final,159912,ppo_rev12_114505,73,goal,64,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.250583648681641,0.0,-1.0,5.974665641784668,0.2741444706916809,,0,-1
final,159912,ppo_rev12_114505,74,timeout,200,-0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8590334057807922,0.0,0.058751583099365234,14.554817199707031,nan,,0,-1
final,159912,ppo_rev12_114505,75,goal,64,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5992937088012695,0.0,-1.0,6.209029674530029,0.25819653272628784,,0,-1
final,159912,ppo_rev12_114505,76,goal,51,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,-1.0,4.380048751831055,0.25606316328048706,,0,-1
final,159912,ppo_rev12_114505,77,goal,191,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9558063745498657,0.0,0.08080148696899414,16.159643173217773,0.2952194809913635,,0,-1
final,159912,ppo_rev12_114505,78,goal,58,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,-1.0,5.049620628356934,0.2755868136882782,,0,-1
final,159912,ppo_rev12_114505,79,goal,64,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.203729629516602,0.0,-1.0,6.196291923522949,0.29785382747650146,,0,-1
final,159912,ppo_rev12_114505,80,goal,45,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,-1.0,3.9206783771514893,0.2467445433139801,,0,-1
final,159912,ppo_rev12_114505,81,goal,50,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,-1.0,4.712686538696289,0.20244835317134857,,0,-1
final,159912,ppo_rev12_114505,82,goal,64,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.679528713226318,0.0,-1.0,6.072539329528809,0.23571515083312988,,0,-1
final,159912,ppo_rev12_114505,83,goal,96,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3749189376831055,0.0,-1.0,9.761316299438477,0.2840527594089508,,0,-1
final,159912,ppo_rev12_114505,84,goal,67,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.003682613372803,0.0,-1.0,7.0169901847839355,0.17620734870433807,,0,-1
final,159912,ppo_rev12_114505,85,goal,85,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.38538932800293,0.0,0.10926920175552368,8.529583930969238,0.11937960237264633,,0,-1
final,159912,ppo_rev12_114505,86,goal,70,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75350284576416,0.0,-1.0,6.158050060272217,0.2798303961753845,,0,-1
final,159912,ppo_rev12_114505,87,goal,68,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.699885368347168,0.0,-1.0,7.229928493499756,0.24800094962120056,,0,-1
final,159912,ppo_rev12_114505,88,goal,108,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.259069442749023,0.0,-0.9247570037841797,11.727219581604004,0.2743173837661743,,0,-1
final,159912,ppo_rev12_114505,89,goal,111,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.474444389343262,0.0,-1.0,11.004085540771484,0.2867995798587799,,0,-1
final,159912,ppo_rev12_114505,90,goal,107,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.421040058135986,0.0,-0.12852847576141357,9.46597671508789,0.23799754679203033,,0,-1
final,159912,ppo_rev12_114505,91,goal,84,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9186811447143555,0.0,-1.0,7.762397766113281,0.2437877207994461,,0,-1
final,159912,ppo_rev12_114505,92,goal,38,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,-1.0,2.8668465614318848,0.2541004717350006,,0,-1
final,159912,ppo_rev12_114505,93,goal,199,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7838345766067505,0.0,-0.43377482891082764,15.57125473022461,0.2774154841899872,,0,-1
final,159912,ppo_rev12_114505,94,goal,82,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.004157066345215,0.0,-1.0,7.948144912719727,0.2664535641670227,,0,-1
final,159912,ppo_rev12_114505,95,goal,67,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.772552490234375,0.0,-0.24266529083251953,6.691042900085449,0.24417880177497864,,0,-1
final,159912,ppo_rev12_114505,96,goal,74,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.48724889755249,0.0,-1.0,7.778322696685791,0.17969278991222382,,0,-1
final,159912,ppo_rev12_114505,97,goal,80,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.631805896759033,0.0,-1.0,7.447012424468994,0.27377015352249146,,0,-1
final,159912,ppo_rev12_114505,98,goal,46,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,-1.0,4.1352949142456055,0.28016093373298645,,0,-1
final,159912,ppo_rev12_114505,99,goal,95,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.944465637207031,0.0,0.16582173109054565,9.231731414794922,0.23041898012161255,,0,-1
final,159912,ppo_rev12_114505,100,goal,149,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7467142343521118,0.0,-0.635395884513855,10.887067794799805,0.26118960976600647,,0,-1
final,159912,ppo_rev12_114505,101,goal,81,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.511361598968506,0.0,-1.0,8.309443473815918,0.28942087292671204,,0,-1
final,159912,ppo_rev12_114505,102,goal,48,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,-1.0,3.4937045574188232,0.2747001647949219,,0,-1
final,159912,ppo_rev12_114505,103,goal,90,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.624325275421143,0.0,-1.0,8.241792678833008,0.12588191032409668,,0,-1
final,159912,ppo_rev12_114505,104,goal,54,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,-1.0,5.019475936889648,0.11028701812028885,,0,-1
final,159912,ppo_rev12_114505,105,goal,77,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7176456451416016,0.0,-0.8643049001693726,5.6764235496521,0.2740057110786438,,0,-1
final,159912,ppo_rev12_114505,106,goal,164,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.394333600997925,0.0,-0.32282209396362305,11.341693878173828,0.29514259099960327,,0,-1
final,159912,ppo_rev12_114505,107,goal,72,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.117371082305908,0.0,-1.0,6.534830093383789,0.14949190616607666,,0,-1
final,159912,ppo_rev12_114505,108,goal,77,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.17323112487793,0.0,0.4555005431175232,6.64400577545166,0.29624462127685547,,0,-1
final,159912,ppo_rev12_114505,109,goal,120,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.778398275375366,0.0,0.5656163692474365,9.383737564086914,0.25607267022132874,,0,-1
final,159912,ppo_rev12_114505,110,goal,78,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.433589220046997,0.0,0.38400691747665405,4.967744827270508,0.2848327159881592,,0,-1
final,159912,ppo_rev12_114505,111,goal,75,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.903606414794922,0.0,-1.0,6.129741668701172,0.2899610698223114,,0,-1
final,159912,ppo_rev12_114505,112,goal,42,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,-1.0,2.678534507751465,0.29347553849220276,,0,-1
final,159912,ppo_rev12_114505,113,goal,88,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022727272727272728,4.77129602432251,0.0,-1.0,8.602169036865234,0.2877085506916046,,0,-1
final,159912,ppo_rev12_114505,114,goal,37,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,-1.0,2.6005492210388184,0.2500799000263214,,0,-1
final,159912,ppo_rev12_114505,115,goal,96,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.721209526062012,0.0,-0.9216647148132324,9.758696556091309,0.29531434178352356,,0,-1
final,159912,ppo_rev12_114505,116,goal,71,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.011112689971924,0.0,-1.0,7.433988571166992,0.2510811388492584,,0,-1
final,159912,ppo_rev12_114505,117,goal,182,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.34002685546875,0.0,0.18002158403396606,14.339306831359863,0.11363959312438965,,0,-1
final,159912,ppo_rev12_114505,118,goal,66,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.862874984741211,0.0,-1.0,6.598818778991699,0.2240651547908783,,0,-1
final,159912,ppo_rev12_114505,119,goal,135,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1940388679504395,0.0,-0.7077142000198364,9.841922760009766,0.27986472845077515,,0,-1
final,159912,ppo_rev12_114505,120,timeout,200,-0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9828780889511108,0.0,0.09462994337081909,12.065184593200684,nan,,0,-1
final,159912,ppo_rev12_114505,121,goal,74,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013513513513513514,5.107335567474365,0.0,0.7659925222396851,6.680105209350586,0.284588098526001,,0,-1
final,159912,ppo_rev12_114505,122,goal,69,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.252128601074219,0.0,-1.0,7.239048004150391,0.2825770080089569,,0,-1
final,159912,ppo_rev12_114505,123,goal,184,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3485617637634277,0.0,0.31515008211135864,15.616569519042969,0.26054438948631287,,0,-1
final,159912,ppo_rev12_114505,124,goal,52,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,-1.0,3.77724552154541,0.2977478802204132,,0,-1
final,159912,ppo_rev12_114505,125,collision,3,-2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,1.0,0.1780436635017395,nan,obstacle,0,-1
final,159912,ppo_rev12_114505,126,goal,63,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.425879955291748,0.0,-1.0,5.285397529602051,0.27713844180107117,,0,-1
final,159912,ppo_rev12_114505,127,goal,151,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.131160259246826,0.0,-1.0,14.223302841186523,0.1937524676322937,,0,-1
final,159912,ppo_rev12_114505,128,goal,67,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.446681976318359,0.0,-1.0,6.013070106506348,0.26268935203552246,,0,-1
final,159912,ppo_rev12_114505,129,goal,102,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.157487392425537,0.0,-1.0,10.053411483764648,0.28626683354377747,,0,-1
final,159912,ppo_rev12_114505,130,goal,120,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7477123737335205,0.0,-1.0,10.24374008178711,0.2816172242164612,,0,-1
